"STATION","NAME","DATE","AWND","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN","WT01","WT02","WT03","WT04","WT05","WT06","WT08","WT09"
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2016-05-20","10.51","0.00",,,,"77","45",,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2016-05-21","14.09","0.00",,,,"82","53",,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2016-05-22","10.29","0.00",,,,"77","51",,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2016-05-23","10.51","0.00",,,,"69","43",,,"    1",,,,"    1",
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2016-05-24","8.95","0.00",,,,"76","40",,,"    1",,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2016-05-25","6.49","0.00",,,,"72","43",,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2016-05-26","4.92","0.31",,,,"65","43",,,"    1",,"    1",,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2016-05-27","11.41","0.26",,,,"58","44","    1",,"    1",,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2016-05-28","6.71","0.00",,,,"70","39",,,"    1",,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2016-05-29","7.61","0.00",,,,"77","44",,,"    1",,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2016-05-30","9.40","0.00",,,,"77","45",,,"    1",,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2016-05-31","7.83","0.19",,,,"69","47","    1",,"    1",,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2016-06-01","8.50","0.01",,,,"73","50",,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2016-06-02","6.93","0.00",,,,"79","49",,,,"    1",,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2016-06-03","7.61","0.00",,,,"77","57",,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2016-06-04","4.92","0.00",,,,"76","54",,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2016-06-05","6.04","0.00",,,,"82","51",,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2016-06-06","8.28","1.10",,,,"83","52",,,"    1",,"    1",,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2016-06-07","7.16","0.27",,,,"79","52",,,"    1",,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2016-06-08","7.83","0.00",,,,"81","54",,,"    1",,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2016-06-09","7.16","0.00",,,,"86","56",,,"    1",,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2016-06-10","8.95","0.00",,,,"89","60",,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2016-06-11","9.62","0.03",,,,"89","57",,,"    1",,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2016-06-12","5.59","0.00",,,,"84","57",,,"    1",,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2016-06-13","5.59","0.65",,,,"78","54","    1",,"    1",,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2016-06-14","8.05","0.00",,,,"80","49",,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2016-06-15","9.62","0.00",,,,"87","51",,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2016-06-16","9.40","0.00",,,,"89","57",,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2016-06-17","5.59","0.00",,,,"84","53",,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2016-06-18","11.41","0.00",,,,"89","58",,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2016-06-19","8.72","0.00",,,,"95","61",,,"    1",,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2016-06-20","8.50","0.06",,,,"75","59",,,"    1",,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2016-06-21","8.72","0.01",,,,"96","59",,,"    1",,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2016-06-22","8.50","0.00",,,,"77","63",,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2016-06-23","8.05","0.08",,,,"89","62",,,"    1",,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2016-06-24","8.95","0.03",,,,"90","59",,,"    1",,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2016-06-25","7.38","0.00",,,,"82","62",,,"    1",,,,"    1",
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2016-06-26","8.28","0.00",,,,"89","55",,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2016-06-27","6.71","0.00",,,,"90","58",,,,,,,"    1",
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2016-06-28","7.61","0.22",,,,"90","57",,,"    1",,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2016-06-29","7.38","0.04",,,,"89","53",,,"    1",,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2016-06-30","6.71","0.16",,,,"74","59",,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2016-07-01","5.82","0.10",,,,"75","59",,,"    1",,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2016-07-02","6.04","0.07",,,,"77","60","    1",,"    1",,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2016-07-03","6.71","0.00",,,,"86","58",,,"    1",,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2016-07-04","10.51","0.00",,,,"88","59",,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2016-07-05","5.82","0.03",,,,"89","59",,,"    1",,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2016-07-06","7.83","0.00",,,,"93","57",,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2016-07-07","7.38","0.00",,,,"87","59",,,"    1",,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2016-07-08","13.65","0.00",,,,"87","61",,,"    1",,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2016-07-09","7.61","0.00",,,,"94","58",,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2016-07-10","10.07","0.00",,,,"98","64",,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2016-07-11","8.72","0.00",,,,"85","61",,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2016-07-12","9.62","0.00",,,,"89","56",,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2016-07-13","7.38","0.00",,,,"89","57",,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2016-07-14","6.93","0.00",,,,"85","59",,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2016-07-15","10.29","0.22",,,,"88","61",,,"    1",,"    1",,"    1",
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2016-07-16","8.72","0.00",,,,"95","58",,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2016-07-17","7.38","0.00",,,,"89","58",,,"    1",,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2016-07-18","8.05","0.11",,,,"92","59",,,"    1",,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2016-07-19","11.41","0.02",,,,"92","64",,,"    1",,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2016-07-20","6.93","0.02",,,,"93","59",,,"    1",,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2016-07-21","7.61","0.00",,,,"94","60",,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2016-07-22","8.95","0.00",,,,"93","64",,,"    1",,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2016-07-23","8.05","0.00",,,,"95","60",,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2016-07-24","10.07","0.00",,,,"91","61",,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2016-07-25","10.51","0.00",,,,"93","57",,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2016-07-26","8.50","0.00",,,,"91","63",,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2016-07-27","8.28","0.00",,,,"92","59",,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2016-07-28","8.72","0.03",,,,"84","59",,,"    1",,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2016-07-29","8.50","0.00",,,,"86","60",,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2016-07-30","11.63","0.00",,,,"92","63",,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2016-07-31","7.61","0.01",,,,"92","61",,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2016-08-01","7.16","0.00",,,,"93","62",,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2016-08-02","7.83","0.00",,,,"93","58",,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2016-08-03","8.05","0.01",,,,"95","62",,,"    1",,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2016-08-04","8.72","0.00",,,,"74","63",,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2016-08-05","8.72","0.00",,,,"75","59",,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2016-08-06","6.04","0.00",,,,"81","60",,,"    1",,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2016-08-07","6.93","0.00",,,,"89","56",,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2016-08-08","9.40","0.00",,,,"87","64",,,"    1",,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2016-08-09","6.71","0.04",,,,"94","58",,,"    1",,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2016-08-10","7.61","0.00",,,,"93","59",,,"    1",,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2016-08-11","7.38","0.05",,,,"87","59",,,"    1",,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2016-08-12","4.92","0.00",,,,"81","55",,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2016-08-13","9.84","0.00",,,,"86","57",,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2016-08-14","10.51","0.00",,,,"88","58",,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2016-08-15","8.05","0.00",,,,"90","60",,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2016-08-16","10.29","0.00",,,,"87","54",,,"    1",,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2016-08-17","7.61","0.00",,,,"87","57",,,,,,,"    1",
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2016-08-18","8.28","0.00",,,,"85","55",,,"    1",,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2016-08-19","8.95","0.07",,,,"80","48",,,"    1",,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2016-08-20","6.04","0.00",,,,"76","46",,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2016-08-21","8.50","0.00",,,,"88","51",,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2016-08-22","7.83","0.01",,,,"88","56",,,"    1",,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2016-08-23","9.62","0.00",,,,"85","56",,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2016-08-24","6.71","0.04",,,,"66","50",,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2016-08-25","7.38","0.07",,,,"70","45",,,"    1",,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2016-08-26","6.26","0.00",,,,"77","54",,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2016-08-27","5.59","0.00",,,,"82","47",,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2016-08-28","8.28","0.00",,,,"83","59",,,"    1",,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2016-08-29","9.62","0.30",,,,"79","55",,,"    1",,,,"    1",
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2016-08-30","5.14","1.15",,,,"81","53",,,"    1",,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2016-08-31","6.49","0.00",,,,"80","52",,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2016-09-01","10.96","0.00",,,,"83","55",,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2016-09-02","7.38","0.00",,,,"83","60",,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2016-09-03","6.71","0.00",,,,"87","57",,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2016-09-04","10.07","0.00",,,,"86","56",,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2016-09-05","8.50","0.00",,,,"89","49",,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2016-09-06","5.82","0.01",,,,"80","58","    1",,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2016-09-07","5.14","0.00",,,,"86","55","    1",,,,,,"    1",
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2016-09-08","5.59","0.00",,,,"86","49",,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2016-09-09","8.50","0.00",,,,"74","44",,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2016-09-10","9.62","0.00",,,,"78","40",,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2016-09-11","8.05","0.00",,,,"89","53",,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2016-09-12","9.17","0.20",,,,"76","53","    1",,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2016-09-13","7.61","0.01",,,,"67","48",,,"    1",,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2016-09-14","10.51","0.00",,,,"79","49",,,"    1",,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2016-09-15","5.82","0.00",,,,"76","47",,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2016-09-16","7.16","0.01",,,,"72","43",,,"    1",,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2016-09-17","6.71","0.00",,,,"76","48",,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2016-09-18","6.04","0.00",,,,"86","50",,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2016-09-19","7.61","0.00",,,,"88","51",,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2016-09-20","5.82","0.00",,,,"87","60",,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2016-09-21","8.50","0.00",,,,"81","62",,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2016-09-22","6.26","0.00",,,,"77","52","    1",,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2016-09-23","15.43","0.00",,,,"85","50",,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2016-09-24","7.61","0.00",,,,"69","44",,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2016-09-25","5.82","0.00",,,,"66","39",,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2016-09-26","6.26","0.00",,,,"76","41",,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2016-09-27","4.25","0.00",,,,"80","43",,,,,,,"    1",
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2016-09-28","5.82","0.00",,,,"81","45",,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2016-09-29","7.83","0.00",,,,"84","49",,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2016-09-30","6.26","0.00",,,,"73","51",,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2016-10-01","7.61","0.00",,,,"78","47",,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2016-10-02","9.17","0.00",,,,"78","49",,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2016-10-03","16.33","0.00",,,,"78","49",,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2016-10-04","12.30","0.00",,,,"61","39",,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2016-10-05","8.72","0.00",,,,"64","35",,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2016-10-06","7.83","0.16",,,,"52","35","    1",,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2016-10-07","6.93","0.00",,,,"66","31",,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2016-10-08","7.61","0.00",,,,"73","35",,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2016-10-09","5.37","0.00",,,,"74","38",,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2016-10-10","6.93","0.00",,,,"77","44",,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2016-10-11","8.95","0.00",,,,"75","46",,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2016-10-12","4.92","0.01",,,,"48","36","    1","    1",,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2016-10-13","5.82","0.00",,,,"76","38",,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2016-10-14","8.50","0.00",,,,"83","47",,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2016-10-15","7.61","0.00",,,,"83","53",,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2016-10-16","10.74","0.00",,,,"86","45",,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2016-10-17","9.40","0.00",,,,"78","41",,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2016-10-18","8.95","0.00",,,,"63","36",,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2016-10-19","6.93","0.00",,,,"58","32",,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2016-10-20","6.93","0.00",,,,"63","26",,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2016-10-21","6.93","0.00",,,,"76","36",,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2016-10-22","6.71","0.00",,,,"80","39",,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2016-10-23","7.61","0.00",,,,"76","39",,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2016-10-24","6.26","0.00",,,,"78","39",,,,,,,"    1",
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2016-10-25","8.05","0.00",,,,"69","45",,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2016-10-26","6.93","0.00",,,,"72","38",,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2016-10-27","7.83","0.00",,,,"82","43",,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2016-10-28","8.95","0.00",,,,"79","52",,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2016-10-29","6.71","0.00",,,,"76","49",,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2016-10-30","8.05","0.00",,,,"74","43",,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2016-10-31","10.07","0.00",,,,"78","48",,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2016-11-01","14.54","0.00",,,,"67","47",,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2016-11-02","6.71","0.00",,,,"60","40",,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2016-11-03","4.25","0.00",,,,"68","36",,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2016-11-04","7.83","0.00",,,,"70","36",,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2016-11-05","5.59","0.00",,,,"65","36",,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2016-11-06","4.70","0.00",,,,"67","38",,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2016-11-07","5.82","0.00",,,,"62","34",,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2016-11-08","4.70","0.00",,,,"64","32",,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2016-11-09","6.04","0.00",,,,"73","35",,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2016-11-10","5.37","0.00",,,,"66","36",,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2016-11-11","8.05","0.00",,,,"60","31",,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2016-11-12","6.71","0.00",,,,"69","35",,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2016-11-13","6.04","0.00",,,,"64","34",,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2016-11-14","8.50","0.00",,,,"71","34",,,,,,,"    1",
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2016-11-15","9.62","0.00",,,,"76","47",,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2016-11-16","11.41","0.00",,,,"75","41",,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2016-11-17","8.50","0.11",,,,"41","21","    1","    1",,,,,,"    1"
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2016-11-18","6.71","0.00",,,,"35","14",,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2016-11-19","2.46","0.00",,,,"48","18",,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2016-11-20","9.40","0.00",,,,"68","39",,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2016-11-21","7.83","0.00",,,,"64","44",,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2016-11-22","8.72","0.17",,,,"44","25","    1","    1",,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2016-11-23","6.26","0.00",,,,"50","25",,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2016-11-24","11.18","0.00",,,,"47","27",,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2016-11-25","8.95","0.00",,,,"61","24",,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2016-11-26","9.17","0.00",,,,"58","26",,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2016-11-27","12.30","0.02",,,,"51","32","    1",,,,"    1",,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2016-11-28","10.29","0.00",,,,"43","25",,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2016-11-29","6.93","0.00",,,,"39","18",,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2016-11-30","6.04","0.00",,,,"39","15",,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2016-12-01","5.14","0.00",,,,"40","16",,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2016-12-02","4.25","0.00",,,,"31","16","    1",,,,,,"    1",
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2016-12-03","4.03","0.00",,,,"42","14",,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2016-12-04","7.83","0.00",,,,"52","15",,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2016-12-05","11.41","0.01",,,,"52","16",,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2016-12-06","11.18","0.02",,,,"28","12","    1",,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2016-12-07","5.37","0.01",,,,"15","0","    1",,,,,,"    1",
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2016-12-08","2.24","0.00",,,,"20","-7","    1",,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2016-12-09","4.70","0.00",,,,"52","3","    1",,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2016-12-10","8.72","0.00",,,,"60","22","    1",,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2016-12-11","7.38","0.03",,,,"45","24","    1",,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2016-12-12","6.71","0.00",,,,"47","19","    1","    1",,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2016-12-13","6.93","0.00",,,,"46","18",,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2016-12-14","5.59","0.00",,,,"35","13",,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2016-12-15","9.84","0.00",,,,"65","14",,,,,,,"    1",
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2016-12-16","9.17","0.04",,,,"55","7","    1",,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2016-12-17","6.49","0.19",,,,"18","-5","    1",,,,,,"    1",
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2016-12-18","4.92","0.00",,,,"32","-4",,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2016-12-19","9.17","0.00",,,,"49","9",,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2016-12-20","10.29","0.00",,,,"57","32",,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2016-12-21","7.83","0.00",,,,"47","31",,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2016-12-22","3.58","0.00",,,,"40","26",,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2016-12-23","8.05","0.00",,,,"54","25",,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2016-12-24","11.41","0.00",,,,"59","30",,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2016-12-25","11.86","0.00",,,,"44","25",,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2016-12-26","5.37","0.00",,,,"41","19",,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2016-12-27","10.51","0.00",,,,"61","15",,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2016-12-28","11.41","0.00",,,,"52","21",,,,,,,,
